"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.730927833E0,8.299367875E-2,2.372275479E-2,1.208397746E-1,1.485024274E-1
2.740890833E0,2.366765216E-2,4.934963305E-3,1.034816802E-1,1.062683855E-1
2.750853833E0,5.940407515E-2,3.565958515E-2,5.459615588E-2,8.821105596E-2
2.760816833E0,5.138904974E-2,5.808218941E-2,3.811907023E-2,8.641434299E-2
2.770779833E0,4.944840446E-2,5.415269732E-2,1.931981742E-2,7.583478540E-2
2.780742833E0,3.380201757E-2,5.888051540E-2,-1.261224318E-2,6.905476206E-2
2.790705833E0,5.269974470E-3,6.296287477E-2,-3.954039887E-3,6.330663995E-2
2.800668833E0,-1.956282929E-2,5.391545594E-2,5.955658853E-4,5.735795827E-2
2.810631833E0,-1.653907634E-2,6.534761190E-2,9.118746035E-3,6.802207698E-2
2.820594833E0,-2.740983479E-2,8.366030455E-2,1.207991503E-2,8.886095851E-2
2.830557833E0,-1.607488841E-2,8.965028822E-2,4.271793179E-3,9.118017566E-2
2.840520833E0,-1.882656105E-2,1.264202595E-1,3.963174298E-3,1.278758310E-1
2.850483833E0,-3.464094549E-2,1.859933138E-1,1.075077243E-2,1.894969313E-1
2.860446833E0,-3.461477906E-2,2.354487926E-1,8.940249681E-3,2.381475276E-1
2.870409833E0,-3.833574802E-2,2.688043714E-1,2.763244510E-2,2.729266782E-1
2.880372833E0,-3.667342290E-2,3.091859519E-1,7.131981850E-2,3.194172966E-1
2.890335833E0,-3.693467751E-2,3.641687930E-1,1.032796204E-1,3.803284898E-1
2.900298833E0,-2.595851943E-2,5.964184999E-1,2.410209551E-2,5.974694828E-1
2.910261833E0,-9.811506607E-3,9.969891310E-1,-7.914519310E-2,1.000173762E0
2.920224833E0,-2.274937555E-2,1.357403755E0,-1.064678133E-1,1.361762785E0
2.930187833E0,2.029396594E-2,1.712530971E0,-1.054368727E-2,1.712683666E0
2.940150833E0,1.934332028E-2,2.109863997E0,-1.877858303E-2,2.110036228E0
2.950113833E0,1.742611080E-2,2.538968563E0,2.034820616E-3,2.539029179E0
2.960076833E0,7.595647126E-2,3.068975210E0,-4.605351388E-2,3.070260437E0
2.970039833E0,1.379776001E-2,3.698262215E0,-3.363998607E-2,3.698440947E0
2.980002833E0,-1.619752962E-3,4.414658070E0,-5.503698811E-2,4.415001423E0
2.989965833E0,-1.132956892E-1,5.085987568E0,-6.673333049E-2,5.087686979E0
2.999928833E0,-2.588661611E-1,5.668233395E0,-7.907336950E-2,5.674692424E0
3.009891833E0,-8.105301112E-2,6.316871166E0,-1.272382438E-1,6.318672368E0
3.019854833E0,-9.885355085E-2,6.986123562E0,-1.187521517E-1,6.987832033E0
3.029817833E0,-1.553945839E-1,7.655560970E0,-1.110497564E-1,7.657943150E0
3.039780833E0,-2.967565060E-1,8.335165977E0,-1.390403062E-1,8.341605871E0
3.049743833E0,-2.268778086E-1,9.001016617E0,-1.438435763E-1,9.005024411E0
